,sample_name,legend
0,graph1062.png,['repercussion']
0,graph1063.png,"['visitate', 'umbrella']"
0,graph1064.png,"['H', 'telephony', 'hitchhiked']"
0,graph1065.png,"['Z', 'unharvested']"
0,graph1066.png,"['L', 'q', 'torches', 'quernales']"
0,graph1067.png,"['nitrobacterium', 'sparky', 'redresses', 'mesally']"
0,graph1068.png,"['G', 'unreportedness']"
0,graph1069.png,['myristicaceae']
0,graph1070.png,['baptizing']
0,graph1071.png,"['B', 'eucaine', 'inconsiderableness', 'uncontemptuous']"
0,graph1072.png,['overboastfully']
0,graph1073.png,"['z', 'contagions']"
0,graph1074.png,"['yods', 'fameuse', 'tabularium']"
0,graph1075.png,['embargoing']
0,graph1076.png,"['D', 'W', 'disperses', 'sparth']"
0,graph1077.png,"['foreseeing', 'semidetached']"
0,graph1078.png,"['handspan', 'sermonless']"
0,graph1079.png,"['endoperidial', 'thearchic', 'nonadministrant']"
0,graph1080.png,"['J', 'nocturnes', 'disci', 'gruffish']"
0,graph1081.png,"['a', 'A', 'handicrafter']"
0,graph1082.png,"['barware', 'caperwort', 'junglewood', 'visiting']"
0,graph1083.png,"['P', 'B', 'antichlor']"
0,graph1084.png,['sunbeams']
0,graph1085.png,['amphithere']
0,graph1086.png,"['j', 'dimorphs', 'gugal', 'bilirubinuria']"
0,graph1087.png,"['d', 'd', 'embottle', 'darn']"
0,graph1088.png,"['y', 'o', 'enviably', 'chemoses']"
0,graph1089.png,"['untuning', 'scarman', 'pyrophile', 'monophonic']"
0,graph1090.png,"['E', 'childage', 'styler']"
0,graph1091.png,"['A', 'boilersmith', 'extrapolatory']"
0,graph1092.png,"['j', 'n', 'stearrhea', 'tweakier']"
0,graph1093.png,"['J', 'napalms', 'blearing', 'tartuffish']"
0,graph1094.png,['annoyful']
0,graph1095.png,"['logomachical', 'demean']"
0,graph1096.png,"['I', 'hoister']"
0,graph1097.png,"['phocid', 'toilettes']"
0,graph1098.png,"['storiate', 'polymyodian']"
0,graph1099.png,"['B', 'muddlingly']"
0,graph1100.png,"['C', 'stepup']"
0,graph1101.png,['zygopteron']
0,graph1102.png,"['z', 'k', 'bounciness']"
0,graph1103.png,"['coyn', 'goyle', 'inessentiality']"
0,graph1104.png,['snooped']
0,graph1105.png,"['S', 'cervixes']"
0,graph1106.png,['unappreciably']
0,graph1107.png,"['a', 'pynung']"
0,graph1108.png,"['z', 'circummigrate']"
0,graph1109.png,['stalwart']
0,graph1110.png,['underwriting']
0,graph1111.png,['umbellales']
0,graph1112.png,"['w', 'recitativical']"
0,graph1113.png,"['preaged', 'oversaid']"
0,graph1114.png,"['s', 'j', 'gatemaker']"
0,graph1115.png,['virason']
0,graph1116.png,['oxyaster']
0,graph1117.png,"['q', 'inburning', 'vibratility']"
0,graph1118.png,"['obol', 'intactness', 'uniramose']"
0,graph1119.png,"['u', 'p', 'mastodontic']"
0,graph1120.png,"['beverse', 'planolindrical', 'unturnable']"
0,graph1121.png,['photosynthesizes']
0,graph1122.png,"['F', 'r', 'e', 'transportables']"
0,graph1123.png,"['E', 'photonic', 'debasement']"
0,graph1124.png,"['P', 'vicinities']"
0,graph1125.png,"['y', 'r', 'x', 'bicolligate']"
0,graph1126.png,"['K', 'papillitis']"
0,graph1127.png,"['U', 'S', 'aget']"
0,graph1128.png,"['X', 'L', 'g', 'epibatus']"
0,graph1129.png,"['d', 'mordaciously', 'handlaid']"
0,graph1130.png,"['k', 'p', 'antipacifist']"
0,graph1131.png,['complementalness']
0,graph1132.png,['refashion']
0,graph1133.png,"['J', 'G', 'backhooker', 'woofer']"
0,graph1134.png,"['i', 'K', 'q', 'chaldean']"
0,graph1135.png,['nonpolar']
0,graph1136.png,['skunkweed']
0,graph1137.png,['capocchia']
0,graph1138.png,"['thapes', 'doucepere', 'pledgor']"
0,graph1139.png,['tods']
0,graph1140.png,['immote']
0,graph1141.png,"['v', 'K', 'unterrifying']"
0,graph1142.png,"['chaperoning', 'elenctical', 'goldthread']"
0,graph1143.png,"['s', 'tidemaker', 'tressful']"
0,graph1144.png,['ayurvedas']
0,graph1145.png,"['overprosperous', 'unattackable']"
0,graph1146.png,"['unpatriotism', 'sepuchral', 'seme']"
0,graph1147.png,"['unsubjugate', 'zealand', 'refringency']"
0,graph1148.png,"['r', 'andesyte', 'blippers']"
0,graph1149.png,"['j', 'dihedrals']"
0,graph1150.png,"['overhoped', 'erodible']"
0,graph1151.png,"['L', 'commits', 'profuser']"
0,graph1152.png,"['m', 'preallies']"
0,graph1153.png,"['loath', 'sclerophylly', 'dipleiodoscope', 'unlurking']"
0,graph1154.png,"['M', 'alkekengi', 'heathless']"
0,graph1155.png,"['seromembranous', 'perichaete']"
0,graph1156.png,"['w', 'overseing', 'apachism']"
0,graph1157.png,"['T', 'T', 'semibull']"
0,graph1158.png,"['b', 'nonmarketable', 'hellhag']"
0,graph1159.png,"['J', 'retrospectively']"
0,graph1160.png,"['sulkiness', 'forestland', 'unci']"
0,graph1161.png,"['W', 'r', 'lemanea', 'automatized']"
0,graph1162.png,"['H', 'unsimultaneousness']"
0,graph1163.png,['semperannual']
0,graph1164.png,['turkman']
0,graph1165.png,"['rescrutinies', 'albification', 'fluorin']"
0,graph1166.png,"['M', 'f', 'pneumoperitoneum']"
0,graph1167.png,"['H', 'q', 'middlemen', 'cartwright']"
0,graph1168.png,['sapiutan']
0,graph1169.png,"['H', 'proanthropos']"
0,graph1170.png,"['K', 'popovers', 'nihilists']"
0,graph1171.png,"['i', 'organonymic', 'pretreating', 'awalim']"
0,graph1172.png,"['carbazin', 'sneering']"
0,graph1173.png,"['R', 'C', 'preacute', 'racketier']"
0,graph1174.png,"['thermoreduction', 'rebaits']"
0,graph1175.png,['jubilus']
0,graph1176.png,"['i', 'eleemosynarily', 'quintupled']"
0,graph1177.png,"['nonconcentration', 'standouts', 'plessimetry', 'pharyngotherapy']"
0,graph1178.png,['compotation']
0,graph1179.png,['rainbows']
0,graph1180.png,"['coequalness', 'dishcloth', 'chays']"
0,graph1181.png,"['M', 'stenographic']"
0,graph1182.png,['nanoinstructions']
0,graph1183.png,"['d', 'friendly', 'deaccession']"
0,graph1184.png,['ask']
0,graph1185.png,"['a', 'circumtropical']"
0,graph1186.png,"['a', 'recalcitration', 'luc']"
0,graph1187.png,"['B', 'z', 'hegelianism', 'heartland']"
0,graph1188.png,"['W', 'x', 'uncaptivating']"
0,graph1189.png,['restitutory']
0,graph1190.png,"['vaporoseness', 'attempers']"
0,graph1191.png,"['W', 'E', 'oversettled']"
0,graph1192.png,"['machinations', 'featless', 'unsuperable']"
0,graph1193.png,"['slues', 'pacify', 'crooks']"
0,graph1194.png,['anopia']
0,graph1195.png,['sputumary']
0,graph1196.png,"['d', 'shopgirls', 'pitfold']"
0,graph1197.png,"['u', 'L', 'quintessential', 'connecter']"
0,graph1198.png,"['odylism', 'parthenocissus']"
0,graph1199.png,['uncheck']
0,graph1200.png,['bushlike']
0,graph1201.png,['vigonia']
0,graph1202.png,"['L', 'inequable']"
0,graph1203.png,"['P', 'E', 'earth']"
0,graph1204.png,"['s', 'gospodar', 'ruficornate']"
0,graph1205.png,"['l', 'S', 'H', 'premia']"
0,graph1206.png,['sloshiest']
0,graph1207.png,"['prescores', 'thoraces']"
0,graph1208.png,['defects']
0,graph1209.png,['davenports']
0,graph1210.png,"['decerebrating', 'fleeringly']"
0,graph1211.png,"['q', 'P', 'c', 'francs']"
0,graph1212.png,"['redescribing', 'gelsemiumia', 'repavement']"
0,graph1213.png,"['d', 'hesitating']"
0,graph1214.png,"['hebraistically', 'raphaelitism', 'boar']"
0,graph1215.png,"['circumparallelogram', 'firebases', 'undisciplined', 'thematic']"
0,graph1216.png,['seemings']
0,graph1217.png,"['I', 'n', 'Z', 'curmudgeonery']"
0,graph1218.png,"['Y', 'M', 'unprecociousness', 'autolyze']"
0,graph1219.png,['urnlike']
0,graph1220.png,"['U', 'o', 'k', 'unbribed']"
0,graph1221.png,['olamic']
0,graph1222.png,"['x', 'chronoscopically', 'characterize']"
0,graph1223.png,"['m', 'k', 'bioclimatology', 'salvager']"
0,graph1224.png,"['falsities', 'blattidae', 'cypselae', 'paraldehyde']"
0,graph1225.png,"['unefficaciously', 'chela', 'argumentative']"
0,graph1226.png,"['O', 'x', 'abreast']"
0,graph1227.png,"['w', 'jockeyism', 'sympatry']"
0,graph1228.png,"['W', 'Q', 'H', 'leaflike']"
0,graph1229.png,"['nonteacher', 'brandenburgs']"
0,graph1230.png,['aetheric']
0,graph1231.png,"['unmashed', 'meridional', 'shikars', 'zeunerite']"
0,graph1232.png,"['catchpennies', 'tribute']"
0,graph1233.png,"['w', 'succussive']"
0,graph1234.png,"['t', 'cretism']"
0,graph1235.png,['disciplinarianism']
0,graph1236.png,"['F', 'marbrinus']"
0,graph1237.png,"['A', 's', 'erringly', 'rigours']"
0,graph1238.png,"['aswirl', 'villadoms', 'mesonephritic']"
0,graph1239.png,['proscenium']
0,graph1240.png,"['b', 'contos']"
0,graph1241.png,"['X', 'vicilin', 'mentalis']"
0,graph1242.png,"['preinserting', 'villi']"
0,graph1243.png,['upslope']
0,graph1244.png,['unfuturistic']
0,graph1245.png,"['O', 'opilionine']"
0,graph1246.png,"['unsuperfluousness', 'rocketers', 'touchpan']"
0,graph1247.png,"['I', 'siluric', 'notoriousness', 'wardsman']"
0,graph1248.png,['overcerebral']
0,graph1249.png,"['cornerback', 'quinsies', 'palmipedes', 'unlocal']"
0,graph1250.png,"['debarring', 'beardlike']"
0,graph1251.png,"['p', 'w', 'boards']"
0,graph1252.png,"['q', 'scalawaggery', 'synonymized']"
0,graph1253.png,"['K', 'corruptions', 'dodona', 'gunstocker']"
0,graph1254.png,"['phytogenetical', 'pupas']"
0,graph1255.png,"['k', 'contractile']"
0,graph1256.png,"['leucocism', 'logotypy']"
0,graph1257.png,['itzebu']
0,graph1258.png,"['isopag', 'purities']"
0,graph1259.png,"['debenture', 'asarh', 'makassar']"
0,graph1260.png,"['daffiest', 'opiner', 'unabstractive']"
0,graph1261.png,"['u', 'w', 'y', 'sackmaker']"
0,graph1262.png,"['i', 'tonicostimulant', 'unindorsed']"
0,graph1263.png,['digitisation']
0,graph1264.png,"['H', 'missed', 'imprescriptibility']"
0,graph1265.png,"['tidemaking', 'bockey']"
0,graph1266.png,"['A', 'b', 'n', 'nucleant']"
0,graph1267.png,"['V', 'supernaturalized', 'coeldership']"
0,graph1268.png,"['s', 'g', 'W', 'haemorrhaged']"
0,graph1269.png,"['sanidinic', 'ultravirtuous', 'gunks']"
0,graph1270.png,['illuminator']
0,graph1271.png,"['J', 'mislippen']"
0,graph1272.png,"['B', 'dispensers']"
0,graph1273.png,"['angolans', 'weighman']"
0,graph1274.png,"['e', 'u', 'mollisiaceae', 'cedars']"
0,graph1275.png,"['c', 'g', 'anthropophaginian']"
0,graph1276.png,"['eosaurus', 'angiochondroma', 'pamhy']"
0,graph1277.png,"['decolonised', 'apneumona', 'firefangs']"
0,graph1278.png,['upheaver']
0,graph1279.png,"['wallowed', 'schmaltzes']"
0,graph1280.png,"['I', 'homeostatis']"
0,graph1281.png,"['faradise', 'edificial', 'signorial']"
0,graph1282.png,['humanities']
0,graph1283.png,"['m', 'e', 'enolate']"
0,graph1284.png,"['O', 'humlie']"
0,graph1285.png,"['trigrams', 'palaestric']"
0,graph1286.png,['copremia']
0,graph1287.png,"['T', 'wows']"
0,graph1288.png,"['phototransistor', 'realienate', 'aeroscope', 'croupon']"
0,graph1289.png,"['o', 'R', 'overexpansiveness', 'musaceous']"
0,graph1290.png,"['S', 'f', 'supportful']"
0,graph1291.png,"['bluelines', 'presbyterium', 'pentapetalous', 'dewrot']"
0,graph1292.png,['plymouthist']
0,graph1293.png,['ticketing']
0,graph1294.png,['approached']
0,graph1295.png,"['L', 'admonitor', 'sheiklike']"
0,graph1296.png,"['F', 'e', 'langbanite', 'prepossessingly']"
0,graph1297.png,"['G', 'h', 'lax']"
0,graph1298.png,['mainlined']
0,graph1299.png,['molet']
0,graph1300.png,"['nitrified', 'repersonalize', 'slipskin']"
0,graph1301.png,['nicotins']
0,graph1302.png,['unstimulating']
0,graph1303.png,"['pylephlebitic', 'anecdotalist']"
0,graph1304.png,"['s', 'a', 'overmixes', 'sacked']"
0,graph1305.png,"['psorospermiform', 'rerank']"
0,graph1306.png,"['W', 'J', 'forlore']"
0,graph1307.png,"['E', 'l', 'i', 'asclent']"
0,graph1308.png,['overdyeing']
0,graph1309.png,"['Y', 'amazonian', 'unvicariously']"
0,graph1310.png,"['k', 'greekess', 'untumultuousness']"
0,graph1311.png,"['socinianism', 'intramembranous', 'antiquers']"
0,graph1312.png,"['g', 'g', 'oppressing']"
0,graph1313.png,['philosophicojuristic']
0,graph1314.png,"['i', 'oxyosphresia']"
0,graph1315.png,"['x', 'malingery', 'lustring', 'underemployed']"
0,graph1316.png,['carboys']
0,graph1317.png,"['N', 'daubreelite']"
0,graph1318.png,"['S', 'gthite']"
0,graph1319.png,"['w', 'c', 'reversion']"
0,graph1320.png,"['W', 'chancellor', 'tecassir', 'geohydrologist']"
0,graph1321.png,"['U', 'sacrospinous', 'toquet']"
0,graph1322.png,['pastorize']
0,graph1323.png,['arthrectomies']
0,graph1324.png,"['z', 'wynn']"
0,graph1325.png,"['conflate', 'megrims', 'stomatode', 'vasculiferous']"
0,graph1326.png,"['a', 'D', 'r', 'nonlicensed']"
0,graph1327.png,"['X', 'philanthropine', 'challah']"
0,graph1328.png,"['acondylose', 'monosemic', 'porcelanite']"
0,graph1329.png,"['B', 'repousse', 'ramentiferous', 'repairability']"
0,graph1330.png,"['j', 'w', 'D', 'doodlesack']"
0,graph1331.png,['unodorously']
0,graph1332.png,"['i', 'mononucleated', 'goldworker', 'manichaeanism']"
0,graph1333.png,"['x', 'f', 'sylviine', 'glucaemia']"
0,graph1334.png,"['l', 'germanomania', 'agnoete']"
0,graph1335.png,"['presedentary', 'sarcoenchondromata']"
0,graph1336.png,"['W', 's', 'a', 'recommendations']"
0,graph1337.png,"['leatherflower', 'estimator', 'quintillion']"
0,graph1338.png,['tress']
0,graph1339.png,"['f', 'jingoing', 'tarring', 'tackles']"
0,graph1340.png,"['unknowledgeable', 'capataces']"
0,graph1341.png,"['triennia', 'hypersthenite', 'putons', 'varda']"
0,graph1342.png,"['l', 'funbre', 'smokehouse']"
0,graph1343.png,['paleopotamology']
0,graph1344.png,"['Q', 'electrocardiographs', 'rankett', 'accommodators']"
0,graph1345.png,"['Y', 'preseptal']"
0,graph1346.png,['acetylid']
0,graph1347.png,"['C', 'n', 'nobodyd', 'stonefish']"
0,graph1348.png,"['b', 'I', 'damasks']"
0,graph1349.png,"['macrostructure', 'brochantite']"
0,graph1350.png,"['scaut', 'appendicious', 'boyardism', 'unsuspectable']"
0,graph1351.png,"['U', 'starn']"
0,graph1352.png,['stylising']
0,graph1353.png,"['O', 'J', 'l', 'catheterizes']"
0,graph1354.png,"['unconstruable', 'skipetar']"
0,graph1355.png,"['x', 'henrys']"
0,graph1356.png,['wesleyanism']
0,graph1357.png,"['dementedness', 'calando']"
0,graph1358.png,"['x', 'stereoed', 'cavillers']"
0,graph1359.png,"['h', 'j', 'twolegged']"
0,graph1360.png,"['X', 'gosports', 'deliration']"
0,graph1361.png,"['I', 'c', 'pedestrially']"
0,graph1362.png,"['x', 'I', 'herms', 'samogonka']"
0,graph1363.png,"['G', 'w', 'untaxable']"
0,graph1364.png,"['V', 'titianic']"
0,graph1365.png,"['f', 'vendettist', 'alleviated', 'imbalances']"
0,graph1366.png,"['H', 'myxinoidei', 'snowbells', 'shorttail']"
0,graph1367.png,['psorospermiasis']
0,graph1368.png,['estruses']
0,graph1369.png,"['h', 'W', 'helbeh']"
0,graph1370.png,"['j', 'S', 'espave', 'glassmen']"
0,graph1371.png,"['h', 'm', 'L', 'lupoid']"
0,graph1372.png,['xylophagus']
0,graph1373.png,"['h', 'r', 'universalise', 'trinitytide']"
0,graph1374.png,['answer']
0,graph1375.png,"['k', 'g', 'litigator']"
0,graph1376.png,['anthropomantic']
0,graph1377.png,"['w', 'areosystyle', 'aciliated', 'pseudonym']"
0,graph1378.png,['liaisons']
0,graph1379.png,"['K', 'S', 'e', 'reweighs']"
0,graph1380.png,['disregardance']
0,graph1381.png,"['snobbiness', 'interfoliaceous', 'gargle']"
0,graph1382.png,['homaxonic']
0,graph1383.png,"['m', 'cresotinate', 'unshrewd']"
0,graph1384.png,"['l', 'hiren']"
0,graph1385.png,['regaler']
0,graph1386.png,['atmospherical']
0,graph1387.png,"['misguidedness', 'impolder', 'hyperobtrusiveness', 'pleiophyllous']"
0,graph1388.png,['freightment']
0,graph1389.png,"['uncurious', 'myringoplasty']"
0,graph1390.png,"['U', 'diminuting']"
0,graph1391.png,['danism']
0,graph1392.png,"['truckages', 'wider', 'ditherer', 'fiberscope']"
0,graph1393.png,['nonirately']
0,graph1394.png,"['B', 'G', 'e', 'vegetoanimal']"
0,graph1395.png,"['polyglottic', 'contabescent']"
0,graph1396.png,"['h', 'synarthrodial', 'imaginativeness', 'dikers']"
0,graph1397.png,"['N', 'm', 'C', 'gauge']"
0,graph1398.png,"['v', 'p', 'f', 'beswarmed']"
0,graph1399.png,"['licit', 'coronize']"
0,graph1400.png,"['j', 'M', 'poolside', 'unpiety']"
0,graph1401.png,"['heterospory', 'biformity', 'freelancing', 'espinos']"
0,graph1402.png,['circumdate']
0,graph1403.png,"['isochores', 'agomensin']"
0,graph1404.png,"['E', 'L', 'G', 'hypergeusesthesia']"
0,graph1405.png,"['E', 'spartanhood', 'misappoint', 'verticilliaceous']"
0,graph1406.png,['radiometeorograph']
0,graph1407.png,"['o', 'verbenaceous']"
0,graph1408.png,['rinse']
0,graph1409.png,"['O', 'lophin', 'forewarningly']"
0,graph1410.png,"['u', 'W', 'nonrepression']"
0,graph1411.png,"['V', 'nabbing']"
0,graph1412.png,"['r', 'q', 'cleanliness', 'redisseizor']"
0,graph1413.png,['melodises']
0,graph1414.png,"['kilties', 'tamponed', 'overnormally', 'reversible']"
0,graph1415.png,"['e', 'reaward', 'territorialising']"
0,graph1416.png,['heirs']
0,graph1417.png,['ungarrisoned']
0,graph1418.png,"['r', 'bronchoesophagoscopy']"
0,graph1419.png,"['x', 'C', 'lor', 'planishing']"
0,graph1420.png,"['w', 'strummer']"
0,graph1421.png,"['d', 'parterred']"
0,graph1422.png,"['R', 'thymier', 'slete']"
0,graph1423.png,"['F', 'J', 'provolone']"
0,graph1424.png,"['V', 'P', 'T', 'sluggish']"
0,graph1425.png,"['u', 'Z', 'espigle']"
0,graph1426.png,"['N', 's', 'veritates']"
0,graph1427.png,"['merestone', 'standelwort']"
0,graph1428.png,"['m', 'jaghirdar']"
0,graph1429.png,"['C', 'danicism', 'brakes', 'andrena']"
0,graph1430.png,['homeoidal']
0,graph1431.png,['titularly']
0,graph1432.png,['plexuses']
0,graph1433.png,"['descrying', 'botrydium', 'peritoneal']"
0,graph1434.png,"['X', 'hydrorrhachis', 'parasynetic']"
0,graph1435.png,['flaith']
0,graph1436.png,"['microphotographs', 'tovet']"
0,graph1437.png,['outjetting']
0,graph1438.png,"['y', 'b', 'p', 'balases']"
0,graph1439.png,['edulcorator']
0,graph1440.png,"['r', 'waistcoathole']"
0,graph1441.png,"['G', 'g', 'x', 'nonorthographically']"
0,graph1442.png,['kph']
0,graph1443.png,"['I', 'brunched', 'sgabellos']"
0,graph1444.png,['whitevein']
0,graph1445.png,"['barefacedly', 'caro']"
0,graph1446.png,"['s', 'subthrill']"
0,graph1447.png,"['Z', 'aliped', 'disconnectedness', 'comicotragedy']"
0,graph1448.png,"['picrotin', 'falculate', 'quasher']"
0,graph1449.png,"['J', 'cystidiums', 'frigs', 'chirography']"
0,graph1450.png,['preadvertisement']
0,graph1451.png,"['o', 'C', 'Y', 'zoophilitic']"
0,graph1452.png,"['phyllostomatidae', 'paperlike']"
0,graph1453.png,"['E', 'redemptively']"
0,graph1454.png,['candil']
0,graph1455.png,"['x', 'c', 's', 'unpossessing']"
0,graph1456.png,"['k', 'T', 'jufti', 'arpeggios']"
0,graph1457.png,"['N', 'E', 'b', 'oversevereness']"
0,graph1458.png,"['s', 'porphyrized', 'uninvigorated']"
0,graph1459.png,"['s', 'h', 'curlyhead', 'rugger']"
0,graph1460.png,"['silage', 'macrodactylia', 'surfboarding', 'composedly']"
0,graph1461.png,"['W', 'd', 'gleaned', 'cydippe']"
0,graph1462.png,"['anchoritic', 'gelatose', 'stoically', 'gorgeable']"
0,graph1463.png,"['i', 'faithbreaker']"
0,graph1464.png,"['E', 'rainwater']"
0,graph1465.png,['unhalved']
0,graph1466.png,"['C', 'o', 'raanan']"
0,graph1467.png,"['p', 'outflamed']"
0,graph1468.png,['leishmaniosis']
0,graph1469.png,"['scalpels', 'afterwise']"
0,graph1470.png,['voters']
0,graph1471.png,['nisse']
0,graph1472.png,"['bunnell', 'cryptographically', 'tiddlywinks']"
0,graph1473.png,"['r', 'regulative', 'antialcoholist']"
0,graph1474.png,"['u', 'attacca', 'spikelike', 'purge']"
0,graph1475.png,"['n', 'W', 'D', 'quartern']"
0,graph1476.png,"['azonium', 'endothecate', 'archmonarchist']"
0,graph1477.png,"['b', 'p', 'unmental', 'subsidizing']"
0,graph1478.png,"['camletine', 'aerosporin', 'thackoor']"
0,graph1479.png,['parthenogone']
0,graph1480.png,"['D', 'q', 'schryari', 'serpentarius']"
0,graph1481.png,"['t', 'A', 'entobranchiate', 'currants']"
0,graph1482.png,['tayra']
0,graph1483.png,"['n', 'androgen']"
0,graph1484.png,"['punctualist', 'jerican']"
0,graph1485.png,"['y', 'diecase', 'sticharia']"
0,graph1486.png,['opportuneless']
0,graph1487.png,"['G', 'B', 'z', 'burele']"
0,graph1488.png,"['irremovable', 'coordinating', 'fearless', 'promulgates']"
0,graph1489.png,"['r', 'C', 'overgirding']"
0,graph1490.png,"['i', 'paraphrase']"
0,graph1491.png,"['dipmeter', 'whiffle', 'overpopulous']"
0,graph1492.png,"['typhlostenosis', 'airburst', 'unshifty', 'achoo']"
0,graph1493.png,"['postscribe', 'unfeminist', 'resides', 'deodars']"
0,graph1494.png,"['caninus', 'anaxagorize', 'germling']"
0,graph1495.png,"['V', 'catenates']"
0,graph1496.png,"['C', 'validification', 'enterospasm', 'futchel']"
0,graph1497.png,"['x', 'congregationist']"
0,graph1498.png,"['m', 'e', 'hormonize', 'bedrugged']"
0,graph1499.png,"['experimentalism', 'profusively']"
0,graph1500.png,['worldman']
0,graph1501.png,['anakoluthia']
0,graph1502.png,"['unmanured', 'unmotivatedly', 'cavitated', 'dephlegmate']"
0,graph1503.png,"['y', 'sclaffer']"
0,graph1504.png,['saprophytic']
0,graph1505.png,['salutationless']
0,graph1506.png,"['Z', 'fatale', 'modifying']"
0,graph1507.png,"['C', 'C', 'v', 'paleencephalon']"
0,graph1508.png,"['i', 'u', 'arry', 'epicedian']"
0,graph1509.png,['uneffectively']
0,graph1510.png,"['unneatly', 'panegyrica', 'semiegg']"
0,graph1511.png,"['I', 'godsons', 'daredevil']"
0,graph1512.png,"['N', 'pointing', 'fussbudgets']"
0,graph1513.png,"['pawnable', 'unabridged', 'isabnormal', 'proseity']"
0,graph1514.png,['fructed']
0,graph1515.png,"['l', 'breadths', 'regularities', 'beelzebubian']"
0,graph1516.png,['brushability']
0,graph1517.png,"['J', 'S', 'S', 'amphitrichate']"
0,graph1518.png,"['z', 'K', 'gundelow']"
0,graph1519.png,"['d', 'blotter']"
0,graph1520.png,['outpours']
0,graph1521.png,"['v', 'r', 'majesty']"
0,graph1522.png,"['q', 'W', 'knobular', 'televisors']"
0,graph1523.png,['unacetic']
0,graph1524.png,"['V', 'T', 't', 'peripatopsidae']"
0,graph1525.png,"['S', 'thresholds']"
0,graph1526.png,['shroudlike']
0,graph1527.png,"['u', 'chalklike']"
0,graph1528.png,['whippa']
0,graph1529.png,['prosects']
0,graph1530.png,"['seaghan', 'moneymonger', 'confederater', 'swampishness']"
0,graph1531.png,"['A', 'L', 'aztec']"
0,graph1532.png,['kiskitom']
0,graph1533.png,"['hyperbatically', 'accreditation', 'futureless']"
0,graph1534.png,"['lupulone', 'locutorship', 'clawback', 'mecurialism']"
0,graph1535.png,"['r', 'ethicizes']"
0,graph1536.png,"['j', 'righteously', 'speers', 'ruble']"
0,graph1537.png,"['photofluorograph', 'salmonberries', 'unreelable', 'soluble']"
0,graph1538.png,"['L', 'years']"
0,graph1539.png,"['helvell', 'uncommingled']"
0,graph1540.png,"['Z', 'R', 'seawardly', 'depredation']"
0,graph1541.png,"['h', 'L', 'detailed']"
0,graph1542.png,['doli']
0,graph1543.png,"['n', 'u', 'M', 'venerant']"
0,graph1544.png,"['oviducal', 'funest']"
0,graph1545.png,"['a', 'chromididae']"
0,graph1546.png,"['laithly', 'canned', 'endplates']"
0,graph1547.png,"['b', 'O', 'saps']"
0,graph1548.png,"['C', 'w', 'obstancy']"
0,graph1549.png,"['d', 'phase', 'crancelin', 'appreciatingly']"
0,graph1550.png,['rollable']
0,graph1551.png,['amnia']
0,graph1552.png,"['H', 'unspelt', 'redistricts']"
0,graph1553.png,"['V', 'amazers', 'capillation']"
0,graph1554.png,"['fructiferously', 'wendy']"
0,graph1555.png,['nonphenomenally']
0,graph1556.png,"['undemoralized', 'unfraternised', 'aggregate']"
0,graph1557.png,"['q', 'g', 'hispanidad']"
0,graph1558.png,"['L', 'viner']"
0,graph1559.png,"['M', 'durrs']"
0,graph1560.png,"['pickings', 'lakish']"
0,graph1561.png,"['b', 'I', 'chessdom', 'palatinian']"
0,graph1562.png,"['C', 'K', 'customizations']"
0,graph1563.png,"['prehuman', 'fascination', 'uneternal']"
0,graph1564.png,"['overlargeness', 'answer', 'overurbanization']"
0,graph1565.png,"['V', 'deuzan', 'scapulet', 'tell']"
0,graph1566.png,"['J', 'R', 'outsuitor']"
0,graph1567.png,"['l', 'g', 'D', 'incise']"
0,graph1568.png,"['Z', 'A', 'marekanite']"
0,graph1569.png,"['x', 'Q', 'ungot']"
0,graph1570.png,"['b', 'a', 'undermeaning', 'enrobers']"
0,graph1571.png,"['c', 'a', 'wolfberries']"
0,graph1572.png,"['J', 'unlightedly']"
0,graph1573.png,"['U', 'carlylese']"
0,graph1574.png,"['i', 'U', 'S', 'unwived']"
0,graph1575.png,['gedds']
0,graph1576.png,"['erythremia', 'eupanorthus']"
0,graph1577.png,"['a', 'M', 'vitiligoid', 'conjointness']"
0,graph1578.png,"['syntaxes', 'sturionine']"
0,graph1579.png,"['u', 'T', 'ozonometry', 'pillage']"
0,graph1580.png,['nonhostile']
0,graph1581.png,"['sopped', 'overconscientiousness', 'mayflies']"
0,graph1582.png,"['untalking', 'wino']"
0,graph1583.png,"['j', 'uriconian']"
0,graph1584.png,['actinolitic']
0,graph1585.png,"['w', 'rubiginose', 'prereckon']"
0,graph1586.png,['gelastic']
0,graph1587.png,"['S', 'x', 'h', 'logarithms']"
0,graph1588.png,"['w', 'disassociated']"
0,graph1589.png,"['L', 'whittrick', 'achroite']"
0,graph1590.png,"['e', 'undemonstrableness', 'bonzer', 'unsatiating']"
0,graph1591.png,"['J', 'abhorred', 'craig', 'hydrolyser']"
0,graph1592.png,['seaweedy']
0,graph1593.png,"['g', 'strandlooper', 'fumous']"
0,graph1594.png,"['K', 'illite', 'sceptring']"
0,graph1595.png,['rancors']
0,graph1596.png,"['briefcases', 'nondescribable', 'semicentury']"
0,graph1597.png,['overfragmented']
0,graph1598.png,"['corcopali', 'neperian']"
0,graph1599.png,['gabbed']
0,graph1600.png,"['malleablized', 'pargetting', 'guatemalans']"
0,graph1601.png,"['D', 'sleeves', 'jarlship']"
0,graph1602.png,['bandfile']
0,graph1603.png,['xerophilous']
