,sample_name,legend,xmin,ymin,width,height
0,graph1294.png,"['J', 'exorbitate']",104,43,85,32
0,graph1295.png,"['Q', 'confirmer', 'bignou', 'antireligious']",362,217,95,62
0,graph1296.png,"['hierarchial', 'niagra', 'recorruption', 'wakerife']",362,43,95,62
0,graph1297.png,"['terminalized', 'malfeasantly']","[ 45.          43.16326531  41.32653061  39.48979592  37.65306122
  35.81632653  33.97959184  32.14285714  30.30612245  28.46938776
  26.63265306  24.79591837  22.95918367  21.12244898  19.28571429
  17.44897959  15.6122449   13.7755102   11.93877551  10.10204082
   8.26530612   6.42857143   4.59183673   2.75510204   0.91836735
  -0.91836735  -2.75510204  -4.59183673  -6.42857143  -8.26530612
 -10.10204082 -11.93877551 -13.7755102  -15.6122449  -17.44897959
 -19.28571429 -21.12244898 -22.95918367 -24.79591837 -26.63265306
 -28.46938776 -30.30612245 -32.14285714 -33.97959184 -35.81632653
 -37.65306122 -39.48979592 -41.32653061 -43.16326531 -45.        ]","[ 0.          0.20408163  0.40816327  0.6122449   0.81632653  1.02040816
  1.2244898   1.42857143  1.63265306  1.83673469  2.04081633  2.24489796
  2.44897959  2.65306122  2.85714286  3.06122449  3.26530612  3.46938776
  3.67346939  3.87755102  4.08163265  4.28571429  4.48979592  4.69387755
  4.89795918  5.10204082  5.30612245  5.51020408  5.71428571  5.91836735
  6.12244898  6.32653061  6.53061224  6.73469388  6.93877551  7.14285714
  7.34693878  7.55102041  7.75510204  7.95918367  8.16326531  8.36734694
  8.57142857  8.7755102   8.97959184  9.18367347  9.3877551   9.59183673
  9.79591837 10.        ]",95,62
0,graph1298.png,"['j', 'T', 'howdahs']",104,43,78,47
0,graph1299.png,"['unwoman', 'elicitable', 'unclimbably']",620,137,94,47
0,graph1300.png,['travelog'],639,262,75,17
0,graph1301.png,['preseparated'],614,145,100,32
0,graph1302.png,"['ammonea', 'dissentiently']",617,145,97,32
0,graph1303.png,"['fanbearer', 'chocolates', 'freshens', 'notungulata']",362,217,94,62
0,graph1304.png,['musicmonger'],613,43,101,17
0,graph1305.png,"['z', 'spole']",104,43,61,47
0,graph1306.png,['counterprove'],614,43,100,32
0,graph1307.png,['deturb'],104,152,67,17
0,graph1308.png,"['o', 'e', 'W', 'lymphopenial']",613,122,101,77
0,graph1309.png,"['Z', 'N', 'herpestinae']",621,43,93,47
0,graph1310.png,"['x', 'dragshoe', 'diagrammeter', 'fuddle']",610,122,104,77
0,graph1311.png,['recommending'],"[-0. -0. -0. -0. -0. -0. -0. -0. -0. -0. -0. -0. -0. -0. -0. -0. -0. -0.
 -0. -0. -0. -0. -0. -0. -0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]","[-1.         -0.79591837 -0.59183673 -0.3877551  -0.18367347  0.02040816
  0.2244898   0.42857143  0.63265306  0.83673469  1.04081633  1.24489796
  1.44897959  1.65306122  1.85714286  2.06122449  2.26530612  2.46938776
  2.67346939  2.87755102  3.08163265  3.28571429  3.48979592  3.69387755
  3.89795918  4.10204082  4.30612245  4.51020408  4.71428571  4.91836735
  5.12244898  5.32653061  5.53061224  5.73469388  5.93877551  6.14285714
  6.34693878  6.55102041  6.75510204  6.95918367  7.16326531  7.36734694
  7.57142857  7.7755102   7.97959184  8.18367347  8.3877551   8.59183673
  8.79591837  9.        ]",104,77
0,graph1312.png,"['coughed', 'metricising', 'stenogastry', 'tetragynia']",622,130,93,62
0,graph1313.png,"['q', 'clitoromaniacal']",104,43,109,32
0,graph1314.png,['doven'],650,145,65,32
0,graph1315.png,"['owler', 'pallar']","[ 50.          47.95918367  45.91836735  43.87755102  41.83673469
  39.79591837  37.75510204  35.71428571  33.67346939  31.63265306
  29.59183673  27.55102041  25.51020408  23.46938776  21.42857143
  19.3877551   17.34693878  15.30612245  13.26530612  11.2244898
   9.18367347   7.14285714   5.10204082   3.06122449   1.02040816
  -1.02040816  -3.06122449  -5.10204082  -7.14285714  -9.18367347
 -11.2244898  -13.26530612 -15.30612245 -17.34693878 -19.3877551
 -21.42857143 -23.46938776 -25.51020408 -27.55102041 -29.59183673
 -31.63265306 -33.67346939 -35.71428571 -37.75510204 -39.79591837
 -41.83673469 -43.87755102 -45.91836735 -47.95918367 -50.        ]","[ 4.          4.20408163  4.40816327  4.6122449   4.81632653  5.02040816
  5.2244898   5.42857143  5.63265306  5.83673469  6.04081633  6.24489796
  6.44897959  6.65306122  6.85714286  7.06122449  7.26530612  7.46938776
  7.67346939  7.87755102  8.08163265  8.28571429  8.48979592  8.69387755
  8.89795918  9.10204082  9.30612245  9.51020408  9.71428571  9.91836735
 10.12244898 10.32653061 10.53061224 10.73469388 10.93877551 11.14285714
 11.34693878 11.55102041 11.75510204 11.95918367 12.16326531 12.36734694
 12.57142857 12.7755102  12.97959184 13.18367347 13.3877551  13.59183673
 13.79591837 14.        ]",65,32
0,graph1316.png,"['C', 'hurtle', 'unorganizedly', 'demissive']",611,43,104,62
0,graph1317.png,"['prilled', 'autocar']","[-30.         -28.7755102  -27.55102041 -26.32653061 -25.10204082
 -23.87755102 -22.65306122 -21.42857143 -20.20408163 -18.97959184
 -17.75510204 -16.53061224 -15.30612245 -14.08163265 -12.85714286
 -11.63265306 -10.40816327  -9.18367347  -7.95918367  -6.73469388
  -5.51020408  -4.28571429  -3.06122449  -1.83673469  -0.6122449
   0.6122449    1.83673469   3.06122449   4.28571429   5.51020408
   6.73469388   7.95918367   9.18367347  10.40816327  11.63265306
  12.85714286  14.08163265  15.30612245  16.53061224  17.75510204
  18.97959184  20.20408163  21.42857143  22.65306122  23.87755102
  25.10204082  26.32653061  27.55102041  28.7755102   30.        ]","[-3.         -2.79591837 -2.59183673 -2.3877551  -2.18367347 -1.97959184
 -1.7755102  -1.57142857 -1.36734694 -1.16326531 -0.95918367 -0.75510204
 -0.55102041 -0.34693878 -0.14285714  0.06122449  0.26530612  0.46938776
  0.67346939  0.87755102  1.08163265  1.28571429  1.48979592  1.69387755
  1.89795918  2.10204082  2.30612245  2.51020408  2.71428571  2.91836735
  3.12244898  3.32653061  3.53061224  3.73469388  3.93877551  4.14285714
  4.34693878  4.55102041  4.75510204  4.95918367  5.16326531  5.36734694
  5.57142857  5.7755102   5.97959184  6.18367347  6.3877551   6.59183673
  6.79591837  7.        ]",104,62
0,graph1318.png,"['purely', 'darby', 'ghostess', 'doocot']",370,43,78,77
0,graph1319.png,['wineless'],104,145,77,32
0,graph1320.png,"['yezidi', 'pigsneys']",369,43,81,47
0,graph1321.png,"['c', 'nonphrenetic', 'dilatably', 'ophthalitis']",104,43,99,62
0,graph1322.png,"['resignations', 'discriminations', 'digged', 'xylitols']",605,43,109,62
0,graph1323.png,"['stigmasterol', 'doings', 'sesquipedalian', 'confisticating']",606,202,108,77
0,graph1324.png,"['r', 'worldlings', 'geoglyphic']",626,130,88,62
0,graph1325.png,"['C', 'M', 'oxygonial', 'powdery']",633,130,81,62
0,graph1326.png,"['frondent', 'nonesuch', 'fielders', 'latcher']",104,130,82,62
0,graph1327.png,"['C', 'A', 'L', 'musquashroot']",610,43,105,77
0,graph1328.png,"['W', 'P', 'shohji']",378,232,64,47
0,graph1329.png,"['exareolate', 'baya']",628,43,86,47
0,graph1330.png,['strawwalker'],"[-45.         -43.16326531 -41.32653061 -39.48979592 -37.65306122
 -35.81632653 -33.97959184 -32.14285714 -30.30612245 -28.46938776
 -26.63265306 -24.79591837 -22.95918367 -21.12244898 -19.28571429
 -17.44897959 -15.6122449  -13.7755102  -11.93877551 -10.10204082
  -8.26530612  -6.42857143  -4.59183673  -2.75510204  -0.91836735
   0.91836735   2.75510204   4.59183673   6.42857143   8.26530612
  10.10204082  11.93877551  13.7755102   15.6122449   17.44897959
  19.28571429  21.12244898  22.95918367  24.79591837  26.63265306
  28.46938776  30.30612245  32.14285714  33.97959184  35.81632653
  37.65306122  39.48979592  41.32653061  43.16326531  45.        ]","[-2.         -1.79591837 -1.59183673 -1.3877551  -1.18367347 -0.97959184
 -0.7755102  -0.57142857 -0.36734694 -0.16326531  0.04081633  0.24489796
  0.44897959  0.65306122  0.85714286  1.06122449  1.26530612  1.46938776
  1.67346939  1.87755102  2.08163265  2.28571429  2.48979592  2.69387755
  2.89795918  3.10204082  3.30612245  3.51020408  3.71428571  3.91836735
  4.12244898  4.32653061  4.53061224  4.73469388  4.93877551  5.14285714
  5.34693878  5.55102041  5.75510204  5.95918367  6.16326531  6.36734694
  6.57142857  6.7755102   6.97959184  7.18367347  7.3877551   7.59183673
  7.79591837  8.        ]",86,47
0,graph1331.png,['multisonorously'],104,43,112,32
0,graph1332.png,"['spirated', 'unsociableness', 'axone']",354,43,110,62
0,graph1333.png,"['periodontally', 'pincheck']",615,247,99,32
0,graph1334.png,['uncombiningness'],594,145,121,32
0,graph1335.png,"['U', 'G', 'calcemia']",104,43,78,47
0,graph1336.png,['xenocratic'],"[-5.         -4.79591837 -4.59183673 -4.3877551  -4.18367347 -3.97959184
 -3.7755102  -3.57142857 -3.36734694 -3.16326531 -2.95918367 -2.75510204
 -2.55102041 -2.34693878 -2.14285714 -1.93877551 -1.73469388 -1.53061224
 -1.32653061 -1.12244898 -0.91836735 -0.71428571 -0.51020408 -0.30612245
 -0.10204082  0.10204082  0.30612245  0.51020408  0.71428571  0.91836735
  1.12244898  1.32653061  1.53061224  1.73469388  1.93877551  2.14285714
  2.34693878  2.55102041  2.75510204  2.95918367  3.16326531  3.36734694
  3.57142857  3.7755102   3.97959184  4.18367347  4.3877551   4.59183673
  4.79591837  5.        ]","[ 0.          0.20408163  0.40816327  0.6122449   0.81632653  1.02040816
  1.2244898   1.42857143  1.63265306  1.83673469  2.04081633  2.24489796
  2.44897959  2.65306122  2.85714286  3.06122449  3.26530612  3.46938776
  3.67346939  3.87755102  4.08163265  4.28571429  4.48979592  4.69387755
  4.89795918  5.10204082  5.30612245  5.51020408  5.71428571  5.91836735
  6.12244898  6.32653061  6.53061224  6.73469388  6.93877551  7.14285714
  7.34693878  7.55102041  7.75510204  7.95918367  8.16326531  8.36734694
  8.57142857  8.7755102   8.97959184  9.18367347  9.3877551   9.59183673
  9.79591837 10.        ]",78,47
0,graph1337.png,"['i', 's', 'semisporting', 'pipery']",104,130,98,62
0,graph1338.png,['rya'],657,145,57,32
0,graph1339.png,"['Y', 'B', 'unticketed']",104,43,86,62
0,graph1340.png,['cinematic'],632,145,82,32
0,graph1341.png,['fumets'],375,43,69,17
0,graph1342.png,['concordal'],632,262,82,17
0,graph1343.png,['debeaker'],104,43,80,32
0,graph1344.png,"['d', 'auscultations']",104,232,100,47
0,graph1345.png,"['J', 'carinal', 'trophywort']",626,130,88,62
0,graph1346.png,"['w', 'w', 'T', 'cong']",656,130,58,62
0,graph1347.png,"['V', 'H', 'topotypic']","[ 45.          43.16326531  41.32653061  39.48979592  37.65306122
  35.81632653  33.97959184  32.14285714  30.30612245  28.46938776
  26.63265306  24.79591837  22.95918367  21.12244898  19.28571429
  17.44897959  15.6122449   13.7755102   11.93877551  10.10204082
   8.26530612   6.42857143   4.59183673   2.75510204   0.91836735
  -0.91836735  -2.75510204  -4.59183673  -6.42857143  -8.26530612
 -10.10204082 -11.93877551 -13.7755102  -15.6122449  -17.44897959
 -19.28571429 -21.12244898 -22.95918367 -24.79591837 -26.63265306
 -28.46938776 -30.30612245 -32.14285714 -33.97959184 -35.81632653
 -37.65306122 -39.48979592 -41.32653061 -43.16326531 -45.        ]","[ 2.          2.20408163  2.40816327  2.6122449   2.81632653  3.02040816
  3.2244898   3.42857143  3.63265306  3.83673469  4.04081633  4.24489796
  4.44897959  4.65306122  4.85714286  5.06122449  5.26530612  5.46938776
  5.67346939  5.87755102  6.08163265  6.28571429  6.48979592  6.69387755
  6.89795918  7.10204082  7.30612245  7.51020408  7.71428571  7.91836735
  8.12244898  8.32653061  8.53061224  8.73469388  8.93877551  9.14285714
  9.34693878  9.55102041  9.75510204  9.95918367 10.16326531 10.36734694
 10.57142857 10.7755102  10.97959184 11.18367347 11.3877551  11.59183673
 11.79591837 12.        ]",58,62
0,graph1348.png,"['L', 'septennially', 'minty']",620,232,94,47
0,graph1349.png,['shaveling'],104,43,82,17
0,graph1350.png,"['v', 'q', 'polytene']",371,43,77,62
0,graph1351.png,"['t', 'z', 'maxilloturbinal', 'metainfective']",355,43,108,62
0,graph1352.png,"['Y', 'whikerby']",370,247,79,32
0,graph1353.png,"['s', 'boonfellow']",627,137,88,47
0,graph1354.png,"['templeless', 'hafters']",365,43,88,32
0,graph1355.png,"['R', 'p', 'lymphology']",104,217,91,62
0,graph1356.png,"['lapstreaker', 'mispoints']",625,43,90,32
0,graph1357.png,['sheepnose'],366,43,87,32
0,graph1358.png,['carlings'],104,262,73,17
0,graph1359.png,"['S', 'S', 'c', 'monocarboxylic']",353,217,112,62
0,graph1360.png,"['pyrometry', 'tebet', 'aboideaus']","[-40.         -38.36734694 -36.73469388 -35.10204082 -33.46938776
 -31.83673469 -30.20408163 -28.57142857 -26.93877551 -25.30612245
 -23.67346939 -22.04081633 -20.40816327 -18.7755102  -17.14285714
 -15.51020408 -13.87755102 -12.24489796 -10.6122449   -8.97959184
  -7.34693878  -5.71428571  -4.08163265  -2.44897959  -0.81632653
   0.81632653   2.44897959   4.08163265   5.71428571   7.34693878
   8.97959184  10.6122449   12.24489796  13.87755102  15.51020408
  17.14285714  18.7755102   20.40816327  22.04081633  23.67346939
  25.30612245  26.93877551  28.57142857  30.20408163  31.83673469
  33.46938776  35.10204082  36.73469388  38.36734694  40.        ]","[-2.         -1.79591837 -1.59183673 -1.3877551  -1.18367347 -0.97959184
 -0.7755102  -0.57142857 -0.36734694 -0.16326531  0.04081633  0.24489796
  0.44897959  0.65306122  0.85714286  1.06122449  1.26530612  1.46938776
  1.67346939  1.87755102  2.08163265  2.28571429  2.48979592  2.69387755
  2.89795918  3.10204082  3.30612245  3.51020408  3.71428571  3.91836735
  4.12244898  4.32653061  4.53061224  4.73469388  4.93877551  5.14285714
  5.34693878  5.55102041  5.75510204  5.95918367  6.16326531  6.36734694
  6.57142857  6.7755102   6.97959184  7.18367347  7.3877551   7.59183673
  7.79591837  8.        ]",112,62
0,graph1361.png,"['j', 'evaluating', 'chanties', 'courageously']",104,122,100,77
0,graph1362.png,['meteogram'],623,247,91,32
0,graph1363.png,"['foozler', 'withen']",375,43,68,47
0,graph1364.png,"['musales', 'patrilocal']",634,137,80,47
0,graph1365.png,"['cyclus', 'protestable', 'jetbeads', 'nephralgia']",104,43,90,77
0,graph1366.png,"['enquiries', 'colonises']",634,247,80,32
0,graph1367.png,"['t', 'vasicine']","[ 45.          43.16326531  41.32653061  39.48979592  37.65306122
  35.81632653  33.97959184  32.14285714  30.30612245  28.46938776
  26.63265306  24.79591837  22.95918367  21.12244898  19.28571429
  17.44897959  15.6122449   13.7755102   11.93877551  10.10204082
   8.26530612   6.42857143   4.59183673   2.75510204   0.91836735
  -0.91836735  -2.75510204  -4.59183673  -6.42857143  -8.26530612
 -10.10204082 -11.93877551 -13.7755102  -15.6122449  -17.44897959
 -19.28571429 -21.12244898 -22.95918367 -24.79591837 -26.63265306
 -28.46938776 -30.30612245 -32.14285714 -33.97959184 -35.81632653
 -37.65306122 -39.48979592 -41.32653061 -43.16326531 -45.        ]","[-1.         -0.79591837 -0.59183673 -0.3877551  -0.18367347  0.02040816
  0.2244898   0.42857143  0.63265306  0.83673469  1.04081633  1.24489796
  1.44897959  1.65306122  1.85714286  2.06122449  2.26530612  2.46938776
  2.67346939  2.87755102  3.08163265  3.28571429  3.48979592  3.69387755
  3.89795918  4.10204082  4.30612245  4.51020408  4.71428571  4.91836735
  5.12244898  5.32653061  5.53061224  5.73469388  5.93877551  6.14285714
  6.34693878  6.55102041  6.75510204  6.95918367  7.16326531  7.36734694
  7.57142857  7.7755102   7.97959184  8.18367347  8.3877551   8.59183673
  8.79591837  9.        ]",80,32
0,graph1368.png,"['fouled', 'unearnest', 'tractably', 'phytobiologist']",610,43,104,77
0,graph1369.png,"['putrilaginously', 'cassideous']",104,247,107,32
0,graph1370.png,"['m', 'mycomycete']",361,247,98,32
0,graph1371.png,"['idalian', 'nonabdicative', 'bitume', 'diplopterous']",610,130,104,62
0,graph1372.png,"['fibromata', 'dramatise', 'lactosid']",104,43,84,47
0,graph1373.png,"['gymnospermy', 'nonmilitant', 'orthophony']",357,43,105,47
0,graph1374.png,"['U', 'I', 'redetermined']",104,43,101,47
0,graph1375.png,"['E', 'brehonship', 'cooled', 'retiringness']",622,130,93,62
0,graph1376.png,"['z', 'unasking', 'burlesqued', 'quelled']",365,43,89,77
0,graph1377.png,"['skimpy', 'forgings']",640,43,74,32
0,graph1378.png,"['K', 'acidifies']",639,145,75,32
0,graph1379.png,['ceratopteridaceous'],585,43,129,32
0,graph1380.png,"['n', 'd', 'F', 'trumpeted']",628,217,86,62
0,graph1381.png,"['a', 'ecclesiasticism', 'zoocyst']",104,217,108,62
0,graph1382.png,['aguilarite'],619,145,95,32
0,graph1383.png,['paranasal'],368,43,83,17
0,graph1384.png,"['monarthritis', 'unirritative']",362,232,95,47
0,graph1385.png,['mangonize'],365,247,88,32
0,graph1386.png,"['d', 'steamers', 'accruable', 'unbountiful']",360,43,98,77
0,graph1387.png,"['F', 'uvres']",653,43,61,47
0,graph1388.png,"['agrotis', 'sties', 'solvability']","[ 10.           9.59183673   9.18367347   8.7755102    8.36734694
   7.95918367   7.55102041   7.14285714   6.73469388   6.32653061
   5.91836735   5.51020408   5.10204082   4.69387755   4.28571429
   3.87755102   3.46938776   3.06122449   2.65306122   2.24489796
   1.83673469   1.42857143   1.02040816   0.6122449    0.20408163
  -0.20408163  -0.6122449   -1.02040816  -1.42857143  -1.83673469
  -2.24489796  -2.65306122  -3.06122449  -3.46938776  -3.87755102
  -4.28571429  -4.69387755  -5.10204082  -5.51020408  -5.91836735
  -6.32653061  -6.73469388  -7.14285714  -7.55102041  -7.95918367
  -8.36734694  -8.7755102   -9.18367347  -9.59183673 -10.        ]","[-1.         -0.79591837 -0.59183673 -0.3877551  -0.18367347  0.02040816
  0.2244898   0.42857143  0.63265306  0.83673469  1.04081633  1.24489796
  1.44897959  1.65306122  1.85714286  2.06122449  2.26530612  2.46938776
  2.67346939  2.87755102  3.08163265  3.28571429  3.48979592  3.69387755
  3.89795918  4.10204082  4.30612245  4.51020408  4.71428571  4.91836735
  5.12244898  5.32653061  5.53061224  5.73469388  5.93877551  6.14285714
  6.34693878  6.55102041  6.75510204  6.95918367  7.16326531  7.36734694
  7.57142857  7.7755102   7.97959184  8.18367347  8.3877551   8.59183673
  8.79591837  9.        ]",61,47
0,graph1389.png,['revengeless'],621,43,93,32
0,graph1390.png,"['V', 'ons', 'macrame', 'counterpose']",362,43,95,77
0,graph1391.png,"['m', 'calci', 'uneclipsed']",104,43,87,62
0,graph1392.png,"['P', 'J', 'finagling', 'lancashire']",629,122,85,77
0,graph1393.png,"['S', 'L', 'P', 'metepimeron']",104,43,100,62
0,graph1394.png,"['e', 'y', 'ureterocolostomy', 'dendrobates']",104,130,120,62
0,graph1395.png,['concordancy'],104,43,97,17
0,graph1396.png,"['unrobe', 'organdy']",104,43,75,47
0,graph1397.png,['exsertion'],369,43,80,32
0,graph1398.png,"['p', 'trenches']",104,43,77,47
0,graph1399.png,['niellists'],373,43,72,32
0,graph1400.png,"['a', 'Z', 'vauxhallian']",364,43,91,62
0,graph1401.png,"['M', 'h', 'a', 'canvasbacks']",617,43,97,62
0,graph1402.png,"['s', 'C', 'intertrafficked', 'preconviction']",611,122,104,77
0,graph1403.png,"['micrometeorite', 'puristical', 'gogmagog', 'terrestricity']",104,130,110,62
0,graph1404.png,"['x', 'tranka']",104,43,66,32
0,graph1405.png,['passively'],369,262,80,17
0,graph1406.png,"['coniine', 'bladish']",644,43,70,47
0,graph1407.png,"['giftlike', 'moisteners', 'bilertinned']","[-10.          -9.59183673  -9.18367347  -8.7755102   -8.36734694
  -7.95918367  -7.55102041  -7.14285714  -6.73469388  -6.32653061
  -5.91836735  -5.51020408  -5.10204082  -4.69387755  -4.28571429
  -3.87755102  -3.46938776  -3.06122449  -2.65306122  -2.24489796
  -1.83673469  -1.42857143  -1.02040816  -0.6122449   -0.20408163
   0.20408163   0.6122449    1.02040816   1.42857143   1.83673469
   2.24489796   2.65306122   3.06122449   3.46938776   3.87755102
   4.28571429   4.69387755   5.10204082   5.51020408   5.91836735
   6.32653061   6.73469388   7.14285714   7.55102041   7.95918367
   8.36734694   8.7755102    9.18367347   9.59183673  10.        ]","[ 2.          2.20408163  2.40816327  2.6122449   2.81632653  3.02040816
  3.2244898   3.42857143  3.63265306  3.83673469  4.04081633  4.24489796
  4.44897959  4.65306122  4.85714286  5.06122449  5.26530612  5.46938776
  5.67346939  5.87755102  6.08163265  6.28571429  6.48979592  6.69387755
  6.89795918  7.10204082  7.30612245  7.51020408  7.71428571  7.91836735
  8.12244898  8.32653061  8.53061224  8.73469388  8.93877551  9.14285714
  9.34693878  9.55102041  9.75510204  9.95918367 10.16326531 10.36734694
 10.57142857 10.7755102  10.97959184 11.18367347 11.3877551  11.59183673
 11.79591837 12.        ]",70,47
0,graph1408.png,"['l', 'w', 'concurso', 'amphidisk']",629,130,85,62
0,graph1409.png,"['unalliable', 'sirvente', 'appease', 'frounceless']",364,43,90,62
0,graph1410.png,['torero'],651,43,64,32
0,graph1411.png,"['enophthalmos', 'butterball', 'paleoplain', 'nonlucidly']",104,202,105,77
0,graph1412.png,"['C', 'paracelsianism', 'unitiveness', 'prelegatee']",606,130,108,62
0,graph1413.png,"['h', 'm', 'tress']",650,130,65,62
0,graph1414.png,"['O', 'C', 'beachcomber']",359,43,101,62
0,graph1415.png,"['unrestrictable', 'splashing', 'revelationer']",611,137,103,47
0,graph1416.png,"['gigabit', 'assertorily']",628,145,86,32
0,graph1417.png,"['C', 'jealousy']",639,145,75,32
0,graph1418.png,"['n', 'sextuplicated']",614,145,101,32
0,graph1419.png,['meiosis'],373,43,72,17
0,graph1420.png,"['H', 'reconfigurer']",104,137,94,47
0,graph1421.png,"['c', 'X', 'circumscription']",104,137,110,47
0,graph1422.png,"['commingle', 'campylodrome', 'foreglance']",607,43,107,47
0,graph1423.png,"['predreadnought', 'brachydome', 'preemotion', 'myoplasty']",104,217,113,62
0,graph1424.png,"['niftiest', 'unempanelled']",357,43,105,32
0,graph1425.png,"['proeducational', 'unclogged']",104,247,108,32
0,graph1426.png,"['h', 'v', 'Z', 'vertebrosacral']",104,130,105,62
0,graph1427.png,['dispersiveness'],607,262,107,17
0,graph1428.png,"['kalymmocyte', 'inexpensiveness']","[-40.         -38.36734694 -36.73469388 -35.10204082 -33.46938776
 -31.83673469 -30.20408163 -28.57142857 -26.93877551 -25.30612245
 -23.67346939 -22.04081633 -20.40816327 -18.7755102  -17.14285714
 -15.51020408 -13.87755102 -12.24489796 -10.6122449   -8.97959184
  -7.34693878  -5.71428571  -4.08163265  -2.44897959  -0.81632653
   0.81632653   2.44897959   4.08163265   5.71428571   7.34693878
   8.97959184  10.6122449   12.24489796  13.87755102  15.51020408
  17.14285714  18.7755102   20.40816327  22.04081633  23.67346939
  25.30612245  26.93877551  28.57142857  30.20408163  31.83673469
  33.46938776  35.10204082  36.73469388  38.36734694  40.        ]","[-1.         -0.79591837 -0.59183673 -0.3877551  -0.18367347  0.02040816
  0.2244898   0.42857143  0.63265306  0.83673469  1.04081633  1.24489796
  1.44897959  1.65306122  1.85714286  2.06122449  2.26530612  2.46938776
  2.67346939  2.87755102  3.08163265  3.28571429  3.48979592  3.69387755
  3.89795918  4.10204082  4.30612245  4.51020408  4.71428571  4.91836735
  5.12244898  5.32653061  5.53061224  5.73469388  5.93877551  6.14285714
  6.34693878  6.55102041  6.75510204  6.95918367  7.16326531  7.36734694
  7.57142857  7.7755102   7.97959184  8.18367347  8.3877551   8.59183673
  8.79591837  9.        ]",107,17
0,graph1429.png,"['B', 'h', 'fluidism', 'dropseed']",369,202,80,77
0,graph1430.png,"['durning', 'hyperconscientious']",104,145,129,32
0,graph1431.png,"['E', 'disguises', 'imposement']",361,217,96,62
0,graph1432.png,['impecunious'],617,145,97,32
0,graph1433.png,"['j', 'proterogyny']",620,137,94,47
0,graph1434.png,"['V', 's', 'B', 'ranal']",655,202,60,77
0,graph1435.png,"['fluctuant', 'arthrolith', 'nonpersuadable', 'ophthalmalgia']",352,43,114,77
0,graph1436.png,"['rabbitlike', 'unordinateness', 'caramelen']",104,43,110,47
0,graph1437.png,"['a', 'X', 'scalages']",637,43,77,62
0,graph1438.png,"['h', 'G', 'o', 'uneducate']","[ 40.          38.36734694  36.73469388  35.10204082  33.46938776
  31.83673469  30.20408163  28.57142857  26.93877551  25.30612245
  23.67346939  22.04081633  20.40816327  18.7755102   17.14285714
  15.51020408  13.87755102  12.24489796  10.6122449    8.97959184
   7.34693878   5.71428571   4.08163265   2.44897959   0.81632653
  -0.81632653  -2.44897959  -4.08163265  -5.71428571  -7.34693878
  -8.97959184 -10.6122449  -12.24489796 -13.87755102 -15.51020408
 -17.14285714 -18.7755102  -20.40816327 -22.04081633 -23.67346939
 -25.30612245 -26.93877551 -28.57142857 -30.20408163 -31.83673469
 -33.46938776 -35.10204082 -36.73469388 -38.36734694 -40.        ]","[ 3.          3.20408163  3.40816327  3.6122449   3.81632653  4.02040816
  4.2244898   4.42857143  4.63265306  4.83673469  5.04081633  5.24489796
  5.44897959  5.65306122  5.85714286  6.06122449  6.26530612  6.46938776
  6.67346939  6.87755102  7.08163265  7.28571429  7.48979592  7.69387755
  7.89795918  8.10204082  8.30612245  8.51020408  8.71428571  8.91836735
  9.12244898  9.32653061  9.53061224  9.73469388  9.93877551 10.14285714
 10.34693878 10.55102041 10.75510204 10.95918367 11.16326531 11.36734694
 11.57142857 11.7755102  11.97959184 12.18367347 12.3877551  12.59183673
 12.79591837 13.        ]",77,62
0,graph1439.png,['dissettlement'],612,152,102,17
0,graph1440.png,"['skelderdrake', 'impastation', 'snooping', 'rawhide']",617,130,97,62
0,graph1441.png,['loadsome'],632,262,82,17
0,graph1442.png,"['c', 'H', 'doll', 'nonlitigious']","[ 40.          38.36734694  36.73469388  35.10204082  33.46938776
  31.83673469  30.20408163  28.57142857  26.93877551  25.30612245
  23.67346939  22.04081633  20.40816327  18.7755102   17.14285714
  15.51020408  13.87755102  12.24489796  10.6122449    8.97959184
   7.34693878   5.71428571   4.08163265   2.44897959   0.81632653
  -0.81632653  -2.44897959  -4.08163265  -5.71428571  -7.34693878
  -8.97959184 -10.6122449  -12.24489796 -13.87755102 -15.51020408
 -17.14285714 -18.7755102  -20.40816327 -22.04081633 -23.67346939
 -25.30612245 -26.93877551 -28.57142857 -30.20408163 -31.83673469
 -33.46938776 -35.10204082 -36.73469388 -38.36734694 -40.        ]","[ 0.          0.20408163  0.40816327  0.6122449   0.81632653  1.02040816
  1.2244898   1.42857143  1.63265306  1.83673469  2.04081633  2.24489796
  2.44897959  2.65306122  2.85714286  3.06122449  3.26530612  3.46938776
  3.67346939  3.87755102  4.08163265  4.28571429  4.48979592  4.69387755
  4.89795918  5.10204082  5.30612245  5.51020408  5.71428571  5.91836735
  6.12244898  6.32653061  6.53061224  6.73469388  6.93877551  7.14285714
  7.34693878  7.55102041  7.75510204  7.95918367  8.16326531  8.36734694
  8.57142857  8.7755102   8.97959184  9.18367347  9.3877551   9.59183673
  9.79591837 10.        ]",82,17
0,graph1443.png,"['cevennian', 'amalgamative']",357,43,105,47
0,graph1444.png,"['o', 'S', 'j', 'utilizations']",104,43,88,62
0,graph1445.png,"['q', 'sarcocarp']",368,232,82,47
0,graph1446.png,"['l', 'h', 'thallium', 'labourite']",636,130,78,62
